enzymeID	genus	sum	sd	percentage_genus
GH29	Massilioclostridium	8	0.516397779494322	0.0368120743603902
GH29	Megasphaera	2	0	0.00920301859009755
GH29	Methanobrevibacter_A	2	0	0.00920301859009755
GH29	Mitsuokella	1		0.00460150929504878
GH29	Negativibacillus	31	0.456045181947149	0.142646788146512
GH29	NK4A144	1		0.00460150929504878
GH29	Odoribacter	19	0.927960727138337	0.0874286766059267
GH29	Olsenella_B	1		0.00460150929504878
GH29	Olsenella_C	2	0	0.00920301859009755
GH29	Oribacterium	1		0.00460150929504878
GH29	Oscillibacter	14	0.843274042711568	0.0644211301306829
GH29	Parabacteroides	373	3.08760487447634	1.71636296705319
GH29	Pauljensenia	33	1.26491106406735	0.15184980673661
GH29	PeH17	65	0	0.29909810417817
GH29	Phascolarctobacterium_A	8	0.547722557505166	0.0368120743603902
GH29	Phil12	1		0.00460150929504878
GH29	Prevotella	4874	1.36674238809453	22.4277563040677
GH29	Prevotellamassilia	1		0.00460150929504878
GH29	Pseudoflavonifractor	12	3.36650164612069	0.0552181115405853
GH29	RC9	1897	1.1313013779174	8.72906313270753
GH29	RF16	1		0.00460150929504878
GH29	Romboutsia	2		0.00920301859009755
GH29	Roseburia	11	0.316227766016838	0.0506166022455365
GH29	Ruminiclostridium_C	2	0	0.00920301859009755
GH29	Ruminiclostridium_E	3	0.707106781186548	0.0138045278851463
GH29	Ruminococcus_A	318	1.32735785754542	1.46327995582551
GH29	Ruminococcus_C	2	0	0.00920301859009755
GH29	Ruminococcus_D	32	8.08290376865476	0.147248297441561
GH29	Ruminococcus_E	255	0.945756030949605	1.17338487023744
GH29	Ruthenibacterium	35	1.2485285456936	0.161052825326707
GH29	Sellimonas	11	0.440958551844098	0.0506166022455365
GH29	Solobacterium	242	0.452209893742875	1.1135652494018
GH29	Staphylococcus	2		0.00920301859009755
GH29	Stomatobaculum	219	0.793937704515717	1.00773053561568
GH29	Streptococcus	9	0.836660026534076	0.041413583655439
GH29	Succiniclasticum	2	0	0.00920301859009755
GH29	Succinivibrio	6		0.0276090557702927
GH29	Sutterella	1		0.00460150929504878
GH29	TF01-11	1		0.00460150929504878
GH29	Treponema_D	30	0.442325868464691	0.138045278851463
GH29	Trueperella	2		0.00920301859009755
GH29	Tyzzerella	17	0.674948557710553	0.0782256580158292
GH29	UBA1049	8	0.377964473009227	0.0368120743603902
GH29	UBA1066	6	0	0.0276090557702927
GH29	UBA1067	38	1.5	0.174857353211853
GH29	UBA1081	201	1.15601195338268	0.924903368304804
GH29	UBA1191	1		0.00460150929504878
GH29	UBA1206	21	1.38675049056307	0.0966316951960243
GH29	UBA1213	1		0.00460150929504878
GH29	UBA1259	2	0	0.00920301859009755
GH29	UBA1417	482	1.1158520449251	2.21792748021351
GH29	UBA1777	55	3.47737045239041	0.253083011227683
GH29	UBA1829	3	0	0.0138045278851463
GH29	UBA2727	6	1	0.0276090557702927
GH29	UBA2856	488	1.90946079186083	2.2455365359838
GH29	UBA2862	1742	3.85102864346283	8.01582919197497
GH29	UBA2882	2	0	0.00920301859009755
GH29	UBA2912	4	0	0.0184060371801951
GH29	UBA2943	805	1.70479040177547	3.70421498251426
GH29	UBA3282	1		0.00460150929504878
GH29	UBA3388	139	0.860053790591839	0.63960979201178
GH29	UBA3789	14	0.966091783079296	0.0644211301306829
GH29	UBA3792	2	0	0.00920301859009755
GH29	UBA3839	1		0.00460150929504878
GH29	UBA3857	1		0.00460150929504878
GH29	UBA4334	12	0.301511344577764	0.0552181115405853
GH29	UBA4372	70	0.601826488243264	0.322105650653414
GH29	UBA4951	9	0	0.041413583655439
GH29	UBA5893	16	0.492365963917331	0.0736241487207804
GH29	UBA5905	24	1.04446593573419	0.110436223081171
GH29	UBA5920	18	0	0.082827167310878
GH29	UBA629	14	0.467099366496914	0.0644211301306829
GH29	UBA636	38	0.558721139898351	0.174857353211853
GH29	UBA6398	42	0	0.193263390392049
GH29	UBA6857	305	2.13063433019526	1.40346033498988
GH29	UBA7102	436	1.15221626815356	2.00625805264127
GH29	UBA7173	22	0.85485041426511	0.101233204491073
GH29	UBA7182	2		0.00920301859009755
GH29	UBA733	1		0.00460150929504878
GH29	UBA737	34	0.417855447018672	0.156451316031658
GH29	UBA738	13	0.726483157256779	0.0598196208356341
GH29	UBA7597	3	0	0.0138045278851463
GH29	UBA7642	1		0.00460150929504878
GH29	UBA7703	11	0.752772652709081	0.0506166022455365
GH29	UBA7748	3	0	0.0138045278851463
GH29	UBA9475	2	0	0.00920301859009755
GH29	UCG-010	2	0	0.00920301859009755
GH29	Victivallis	4	0	0.0184060371801951
GH29		3	0	0.0138045278851463
GH3	14-2	18	2.28035085019828	0.0254733803175681
GH3	Absiella	6	1.73205080756888	0.00849112677252271
GH3	AC2028	5		0.00707593897710226
GH3	Acetatifactor	183	1.65309373418727	0.258979366561943
GH3	Acetivibrio_A	27	0.774596669241483	0.0382100704763522
GH3	Acidaminococcus	14	0	0.0198126291358863
GH3	Acinetobacter	3	0	0.00424556338626136
GH3	Actinobacillus_A	4	0	0.00566075118168181
GH3	Actinomyces	3	0	0.00424556338626136
GH3	Acutalibacter	313	0.965897196125814	0.442953779966602
GH3	Adlercreutzia	15	0.924416277737175	0.0212278169313068
GH3	Aerococcus	4	1.4142135623731	0.00566075118168181
GH3	Agathobacter	986	1.25464751256678	1.39537516628457
GH3	Agathobaculum	102	0.534065431596059	0.144349155132886
GH3	Akkermansia	13	0	0.0183974413404659
GH3	Alcaligenes	1		0.00141518779542045
GH3	Alistipes	281	2.31141146289874	0.397667770513147
GH3	Anaerocolumna	1		0.00141518779542045
GH3	Anaerostipes	81	1.7269102643642	0.114630211429057
GH3	Anaerotignum	9	0.353553390593274	0.0127366901587841
GH3	Anaerotruncus	16	1.79947082168487	0.0226430047267272
GH3	Anaerovibrio	55	0.274721127897378	0.0778353287481249
GH3	Angelakisella	64	0.658578385764427	0.0905720189069089
GH3	Atopobium	6	0.577350269189626	0.00849112677252271
GH3	Avibacterium	5	0	0.00707593897710226
GH3	Bacillus	2	0	0.0028303755908409
GH3	Bacteroides	942	5.05511419916143	1.33310690328607
GH3	Bacteroides_A	24	1.34989711542111	0.0339645070900909
GH3	Bacteroides_B	183	1.9038055374632	0.258979366561943
GH3	BICA1-8	1		0.00141518779542045
GH3	Bifidobacterium	537	0.957021248946298	0.759955846140783
GH3	Blautia	104	1.35067550667224	0.147179530723727
GH3	Blautia_A	4050	2.19464277881529	5.73151057145283
GH3	Butyricicoccus_A	522	0.604706707840448	0.738728029209476
GH3	Butyricimonas	25	1.15723000589758	0.0353796948855113
GH3	Butyrivibrio	25	1.05090228108783	0.0353796948855113
GH3	Butyrivibrio_A	25	0.493548116792825	0.0353796948855113
GH3	C941	628	1.35320484891606	0.888737935524044
GH3	CAG-1000	221	0.714444679863094	0.31275650278792
GH3	CAG-103	240	0.803200795709245	0.339645070900909
GH3	CAG-110	4154	3.42839949180557	5.87869010217656
GH3	CAG-115	39	1.2485285456936	0.0551923240213976
GH3	CAG-127	44	1.27611069191654	0.0622682629984999
GH3	CAG-1435	5	1.15470053837925	0.00707593897710226
GH3	CAG-145	42	1.1198358174592	0.059437887407659
GH3	CAG-170	894	0.890674476063115	1.26517788910588
GH3	CAG-177	510	1.03754455067991	0.721745775664431
GH3	CAG-1782	13	0.377964473009227	0.0183974413404659
GH3	CAG-180	212	0.628022848639043	0.300019812629136
GH3	CAG-194	41	3.34278961710761	0.0580226996122385
GH3	CAG-196	32	0.356348322549899	0.0452860094534545
GH3	CAG-245	117	0.541419833394178	0.165576972064193
GH3	CAG-267	1		0.00141518779542045
GH3	CAG-269	351	0.5532744362414	0.496730916192579
GH3	CAG-273	60	0.832993127835043	0.0849112677252271
GH3	CAG-302	389	0.962166314628034	0.550508052418556
GH3	CAG-313	9	0.957427107756338	0.0127366901587841
GH3	CAG-345	10	0.816496580927726	0.0141518779542045
GH3	CAG-349	269	0.50987171673189	0.380685516968102
GH3	CAG-353	9	0.707106781186548	0.0127366901587841
GH3	CAG-390	23	0.892094912738176	0.0325493192946704
GH3	CAG-41	78	1.32697760539407	0.110384648042795
GH3	CAG-417	26	0.28232985128664	0.0367948826809318
GH3	CAG-448	27	1.43969693780576	0.0382100704763522
GH3	CAG-45	489	0.798623779230524	0.692026831960601
GH3	CAG-452	22	0.685994340570035	0.03113413149925
GH3	CAG-460	19	1.27207775634268	0.0268885681129886
GH3	CAG-475	42	1.44449994343374	0.059437887407659
GH3	CAG-484	10	0	0.0141518779542045
GH3	CAG-485	762	1.79014530061694	1.07837310011038
GH3	CAG-488	318	1.15060222770424	0.450029718943704
GH3	CAG-492	2	0	0.0028303755908409
GH3	CAG-495	10	0	0.0141518779542045
GH3	CAG-510	45	1.15044748327106	0.0636834507939204
GH3	CAG-521	1		0.00141518779542045
GH3	CAG-533	42	2.57291333723771	0.059437887407659
GH3	CAG-536	3	0	0.00424556338626136
GH3	CAG-56	234	3.85975741112408	0.331153944128386
GH3	CAG-568	6	0	0.00849112677252271
GH3	CAG-590	5	0.5	0.00707593897710226
GH3	CAG-603	19	2.21466970556828	0.0268885681129886
GH3	CAG-605	157	0.291053712025275	0.222184483881011
GH3	CAG-628	2	0	0.0028303755908409
GH3	CAG-632	2		0.0028303755908409
GH3	CAG-791	613	1.62277478097625	0.867510118592737
GH3	CAG-81	10	1.63299316185545	0.0141518779542045
GH3	CAG-822	23	0.300792603759119	0.0325493192946704
GH3	CAG-826	29	0.997248963150875	0.0410404460671931
GH3	CAG-83	314	2.12320639288844	0.444368967762022
GH3	CAG-841	277	1.03260618455306	0.392007019331465
GH3	CAG-873	198	1.27976809749029	0.28020718349325
GH3	CAG-882	7	0.577350269189626	0.00990631456794317
GH3	CAG-95	331	1.91280828795674	0.46842716028417
GH3	CAG-964	34	0.245934688418982	0.0481163850442954
GH3	Campylobacter	5	0.5	0.00707593897710226
GH3	Catenibacterium	119	0.226740240224347	0.168407347655034
GH3	Centipeda	21	0.223606797749979	0.0297189437038295
GH3	Christensenella	20	1.19522860933439	0.028303755908409
GH3	Cloacibacillus	3	0	0.00424556338626136
GH3	Clostridium	357	2.33673784776632	0.505222042965102
GH3	Clostridium_AI	97	2.14582738434355	0.137273216155784
GH3	Clostridium_E	3	0	0.00424556338626136
GH3	Clostridium_M	150	1.05658330785841	0.212278169313068
GH3	Clostridium_P	168	1.54795149993591	0.237751549630636
GH3	Clostridium_Q	45	1.65387246111877	0.0636834507939204
GH3	COE1	103	2.21612993392941	0.145764342928307
GH3	Collinsella	64	0.793204080976879	0.0905720189069089
GH3	Comamonas	10	0.333333333333333	0.0141518779542045
GH3	Coprococcus	8	0.516397779494322	0.0113215023633636
GH3	Corynebacterium	65	0.707795186458644	0.0919872067023294
GH3	Desulfovibrio	53	0.196039211763921	0.075004953157284
GH3	Dialister	16	0.65133894727893	0.0226430047267272
GH3	Dietzia	7	0	0.00990631456794317
GH3	Dorea	983	1.57350778542855	1.3911296028983
GH3	DTU024	979	2.35622850937641	1.38546885171662
GH3	DTU078	43	1.27879929438815	0.0608530752030795
GH3	Duncaniella	45	0.436169579910182	0.0636834507939204
GH3	Duodenibacillus	6	0	0.00849112677252271
GH3	Eisenbergiella	80	3.22454040426127	0.113215023633636
GH3	Enterobacter	29	0.792961461098759	0.0410404460671931
GH3	Enterococcus	24	0.358568582800318	0.0339645070900909
GH3	Enterococcus_B	132	0.802698152685257	0.1868047889955
GH3	Enterococcus_C	4		0.00566075118168181
GH3	Enterococcus_D	6	1.73205080756888	0.00849112677252271
GH3	Enterococcus_E	105	0.787081225380146	0.148594718519148
GH3	Enteroscipio	4		0.00566075118168181
GH3	ER4	517	1.04560995575923	0.731652090232374
GH3	Erysipelatoclostridium	87	1.11533260397795	0.123121338201579
GH3	Escherichia	357	1.06712836780205	0.505222042965102
GH3	Eubacterium	59	0.592947975447511	0.0834960799298067
GH3	Eubacterium_A	5		0.00707593897710226
GH3	Eubacterium_E	287	0.904009538758998	0.40615889728567
GH3	Eubacterium_F	178	1.13229525978518	0.251903427584841
GH3	Eubacterium_G	10	1.4142135623731	0.0141518779542045
GH3	Eubacterium_H	1611	4.54716110149149	2.27986753842235
GH3	Eubacterium_I	6	1	0.00849112677252271
GH3	Eubacterium_Q	105	0.886015888451992	0.148594718519148
GH3	Eubacterium_R	721	0.756106462944957	1.02035040049815
GH3	F082	51	0.320256307610174	0.0721745775664431
GH3	F23-B02	533	0.203582527532618	0.754295094959101
GH3	Faecalibacterium	1086	1.70245356541834	1.53689394582661
GH3	Faecalicatena	515	3.84221573612012	0.728821714641533
GH3	Fibrobacter_A	3	0.707106781186548	0.00424556338626136
GH3	Firm-04	2		0.0028303755908409
GH3	Firm-07	7	0.707106781186548	0.00990631456794317
GH3	Firm-11	18	0.866025403784439	0.0254733803175681
GH3	Flavonifractor	40	1.17617992224241	0.0566075118168181
GH3	Fournierella	85	2.16024689946929	0.120290962610738
GH3	GCA-900066575	30	3.14718316987777	0.0424556338626136
GH3	GCA-900199385	3	0	0.00424556338626136
GH3	Gemmiger	4385	2.50192967381129	6.20559848291868
GH3	Helicobacter_A	1		0.00141518779542045
GH3	Helicobacter_F	1		0.00141518779542045
GH3	Holdemanella	107	0.137347984566461	0.151425094109988
GH3	HUN007	6	0	0.00849112677252271
GH3	Hungatella	18	1.31656117720877	0.0254733803175681
GH3	Intestinimonas	236	2.14739122944469	0.333984319719227
GH3	ISDg	3	0.707106781186548	0.00424556338626136
GH3	Jeotgalibaca	17	1.32916013582513	0.0240581925221477
GH3	K10	1		0.00141518779542045
GH3	Kandleria	67	0	0.0948175822931703
GH3	Klebsiella	1		0.00141518779542045
GH3	Kurthia	1		0.00141518779542045
GH3	Lachnobacterium	5	0.5	0.00707593897710226
GH3	Lachnoclostridium	2	0	0.0028303755908409
GH3	Lachnospira	25	1.50504203102489	0.0353796948855113
GH3	Lactobacillus	472	0.641511935228194	0.667968639438454
GH3	Lactobacillus_B	75	1.49868891206085	0.106139084656534
GH3	Lactobacillus_C	1		0.00141518779542045
GH3	Lactobacillus_H	208	1.10871449318112	0.294359061447454
GH3	Lawsonibacter	217	1.62733598265008	0.307095751606238
GH3	Macrococcus	1		0.00141518779542045
GH3	Mailhella	1		0.00141518779542045
GH3	Marvinbryantia	530	1.57579144916562	0.75004953157284
GH3	Massilimaliae	420	1.9283846534758	0.59437887407659
GH3	Massilioclostridium	7	0.408248290463863	0.00990631456794317
GH3	Megasphaera	129	0.153063945554044	0.182559225609238
GH3	Methanobrevibacter_A	2	0	0.0028303755908409
GH3	Methanomethylophilus	1		0.00141518779542045
GH3	Methanosphaera	1		0.00141518779542045
GH3	Mitsuokella	163	0.337108860912852	0.230675610653534
GH3	Mogibacterium	8	0	0.0113215023633636
GH3	Muribaculum	2	0	0.0028303755908409
GH3	Negativibacillus	59	1.43731451529337	0.0834960799298067
GH3	Neisseria	13	0	0.0183974413404659
GH3	NK3B98	55	4.29839394148448	0.0778353287481249
GH3	NK4A136	1		0.00141518779542045
GH3	Odoribacter	11	0.517549169506766	0.015567065749625
GH3	Olsenella_B	214	3.72592802970477	0.302850188219977
GH3	Olsenella_C	60	0.554700196225229	0.0849112677252271
GH3	Olsenella_E	1094	4.16109499666642	1.54821544818997
GH3	Oribacterium	80	0.112508790092602	0.113215023633636
GH3	Oscillibacter	483	0.671193855423574	0.683535705188079
GH3	Oxalobacter	15	0	0.0212278169313068
GH3	Parabacteroides	502	2.16852918942217	0.710424273301067
GH3	Paraburkholderia	1		0.00141518779542045
GH3	Paramuribaculum	1		0.00141518779542045
GH3	Pauljensenia	62	2.04751256218556	0.0877416433160681
GH3	PeH17	60	0.130188910980824	0.0849112677252271
GH3	Phascolarctobacterium	5	0	0.00707593897710226
GH3	Phascolarctobacterium_A	23	2.11081869319834	0.0325493192946704
GH3	Phil12	2		0.0028303755908409
GH3	Polynucleobacter	40	0	0.0566075118168181
GH3	Prevotella	7819	1.93316105211765	11.0653533723925
GH3	Prevotellamassilia	1		0.00141518779542045
GH3	Pseudobutyrivibrio	2	0	0.0028303755908409
GH3	Pseudoflavonifractor	57	3.00252419060222	0.0806657043389658
GH3	Pseudomonas	11	0.534522483824849	0.015567065749625
GH3	Pseudoramibacter	9	0	0.0127366901587841
GH3	Pseudoscardovia	27	0.956182887467515	0.0382100704763522
GH3	Psychrobacter	1		0.00141518779542045
GH3	Pyramidobacter	7	0	0.00990631456794317
GH3	RC9	6860	2.48883817848092	9.7081882765843
GH3	RF16	50	0.777844468262597	0.0707593897710226
GH3	Romboutsia	161	2.85773803324704	0.227845235062693
GH3	Roseburia	396	2.92912048837924	0.560414366986499
GH3	RUG306	4		0.00566075118168181
GH3	Ruminiclostridium_C	64	0.311729275562848	0.0905720189069089
GH3	Ruminiclostridium_E	50	0.796144555872961	0.0707593897710226
GH3	Ruminococcus	13	0.726483157256779	0.0183974413404659
GH3	Ruminococcus_A	1083	2.07181689504142	1.53264838244035
GH3	Ruminococcus_C	73	1.17045276599244	0.103308709065693
GH3	Ruminococcus_D	19	0.781735959970572	0.0268885681129886
GH3	Ruminococcus_E	598	1.04829543238414	0.846282301661431
GH3	Ruthenibacterium	343	1.91823537085116	0.485409413829215
GH3	Selenomonas_C	10	0.333333333333333	0.0141518779542045
GH3	Sellimonas	53	1.06594717797993	0.075004953157284
GH3	Solobacterium	47	0.481593991977935	0.0665138263847613
GH3	Stigmatella	10	0	0.0141518779542045
GH3	Stomatobaculum	486	1.98502932461631	0.68778126857434
GH3	Streptococcus	44	1.32188063797479	0.0622682629984999
GH3	Succiniclasticum	4	1.4142135623731	0.00566075118168181
GH3	Succinivibrio	10	1.63299316185545	0.0141518779542045
GH3	Sutterella	7	0	0.00990631456794317
GH3	SZUA-448	3		0.00424556338626136
GH3	Tener-01	3		0.00424556338626136
GH3	Terrisporobacter	99	0.480290342201698	0.140103591746625
GH3	TF01-11	4	0	0.00566075118168181
GH3	Treponema_D	842	1.35939658567613	1.19158812374402
GH3	Trueperella	1		0.00141518779542045
GH3	Turicibacter	61	0.129099444873581	0.0863264555206476
GH3	Tyzzerella	41	1.87257468414812	0.0580226996122385
GH3	UBA1049	110	0.891060643861152	0.15567065749625
GH3	UBA1066	2	0	0.0028303755908409
GH3	UBA1067	17	0.57893422352184	0.0240581925221477
GH3	UBA1081	232	1.39664978811105	0.328323568537545
GH3	UBA1191	226	0.149040534877631	0.319832441765022
GH3	UBA1206	15	0.809039834955891	0.0212278169313068
GH3	UBA1213	4	1.4142135623731	0.00566075118168181
GH3	UBA1221	1		0.00141518779542045
GH3	UBA1232	40	0.481543412343077	0.0566075118168181
GH3	UBA1259	7	0.5	0.00990631456794317
GH3	UBA1394	19	0.235702260395516	0.0268885681129886
GH3	UBA1409	1		0.00141518779542045
GH3	UBA1417	944	1.53166317801662	1.33593727887691
GH3	UBA1436	35	0.408248290463863	0.0495315728397158
GH3	UBA1712	140	0.492076507123403	0.198126291358863
GH3	UBA1738	1		0.00141518779542045
GH3	UBA1777	520	1.01888521172139	0.735897653618635
GH3	UBA2658	11	0	0.015567065749625
GH3	UBA2727	24	1.40129809949074	0.0339645070900909
GH3	UBA2856	1033	2.28078147942994	1.46188899266933
GH3	UBA2862	424	0.72404167239654	0.600039625258272
GH3	UBA2882	56	1.46059348668044	0.0792505165435453
GH3	UBA2883	5	0	0.00707593897710226
GH3	UBA2912	308	1.0058548251909	0.435877840989499
GH3	UBA2931	34	0.245934688418982	0.0481163850442954
GH3	UBA2943	1258	3.71291219921106	1.78030624663893
GH3	UBA3207	87	2.17607309565811	0.123121338201579
GH3	UBA3282	8	2	0.0113215023633636
GH3	UBA3388	93	0.412383719156125	0.131612464974102
GH3	UBA3789	343	0.282569621904196	0.485409413829215
GH3	UBA3792	3	0	0.00424556338626136
GH3	UBA4285	2		0.0028303755908409
GH3	UBA4334	42	0.981649817214043	0.059437887407659
GH3	UBA4372	74	0.557651871471887	0.104723896861113
GH3	UBA4705	1		0.00141518779542045
GH3	UBA4855	7	0	0.00990631456794317
GH3	UBA4951	19	0.467099366496914	0.0268885681129886
GH3	UBA5603	2		0.0028303755908409
GH3	UBA5893	33	0.933458638205125	0.0467011972488749
GH3	UBA5905	15	1	0.0212278169313068
GH3	UBA5920	240	0.670723586785294	0.339645070900909
GH3	UBA6235	3	0.707106781186548	0.00424556338626136
GH3	UBA629	63	0.80040525180633	0.0891568311114885
GH3	UBA636	106	0.195066306444553	0.150009906314568
GH3	UBA6398	86	0.748589656240288	0.121706150406159
GH3	UBA6857	417	1.71618964637265	0.590133310690329
GH3	UBA6984	17	0.25	0.0240581925221477
GH3	UBA6985	2	0	0.0028303755908409
GH3	UBA7102	506	0.730602328154491	0.716085024482749
GH3	UBA7173	439	3.23971114319109	0.621267442189579
GH3	UBA7182	14	2.04939015319192	0.0198126291358863
GH3	UBA733	24	1.04446593573419	0.0339645070900909
GH3	UBA737	180	1.56871840399311	0.254733803175681
GH3	UBA738	307	0.970632807703925	0.434462653194079
GH3	UBA7597	6	0.577350269189626	0.00849112677252271
GH3	UBA7642	505	3.70230261776904	0.714669836687328
GH3	UBA7703	206	0.530707823242501	0.291528685856613
GH3	UBA7748	791	2.44039029094667	1.11941354617758
GH3	UBA8131	1		0.00141518779542045
GH3	UBA9475	5	0.707106781186548	0.00707593897710226
GH3	V9D3004	3		0.00424556338626136
GH3	Victivallis	2	0	0.0028303755908409
GH3	Zag1	16	0.258198889747161	0.0226430047267272
GH3	Zag111	57	0.514252644439409	0.0806657043389658
GH3		7	0.547722557505166	0.00990631456794317
GH30	14-2	2	0	0.0313627097381214
GH30	Absiella	1		0.0156813548690607
GH30	AC2028	1		0.0156813548690607
GH30	Acetatifactor	8	0	0.125450838952486
GH30	Acetivibrio_A	1		0.0156813548690607
GH30	Acutalibacter	1		0.0156813548690607
GH30	Aerococcus	1		0.0156813548690607
GH30	Agathobacter	49	0	0.768386388583974
GH30	Agathobaculum	3	0.707106781186548	0.0470440646071821
GH30	Alistipes	51	0.520821524832399	0.799749098322095
GH30	Anaerostipes	3	0	0.0470440646071821
GH30	Anaerotruncus	2	0	0.0313627097381214
GH30	Angelakisella	2	0	0.0313627097381214
GH30	Bacillus	2	0	0.0313627097381214
GH30	Bacteroides	122	1.5637298547643	1.9131252940254
GH30	Bacteroides_A	2	0	0.0313627097381214
GH30	Bacteroides_B	240	1.28930022956921	3.76352516857457
GH30	Bifidobacterium	169	0.445989189107868	2.65014897287126
GH30	Blautia	1		0.0156813548690607
GH30	Blautia_A	76	0.115470053837925	1.19178297004861
GH30	Butyricicoccus_A	5	0.5	0.0784067743453034
GH30	Butyrivibrio	1		0.0156813548690607
GH30	C941	21	0.50709255283711	0.329308452250274
GH30	CAG-1000	2	0	0.0313627097381214
GH30	CAG-103	2	0	0.0313627097381214
GH30	CAG-110	163	0.695674913615673	2.55606084365689
GH30	CAG-127	1		0.0156813548690607
GH30	CAG-1435	1		0.0156813548690607
GH30	CAG-145	2	0	0.0313627097381214
GH30	CAG-170	24	0.523148363780597	0.376352516857456
GH30	CAG-177	156	0.413286946585378	2.44629135957347
GH30	CAG-180	190	0.47457899787625	2.97945742512153
GH30	CAG-245	3	0.707106781186548	0.0470440646071821
GH30	CAG-269	40	0	0.627254194762428
GH30	CAG-273	2	0	0.0313627097381214
GH30	CAG-302	5	0.5	0.0784067743453034
GH30	CAG-349	20	0.404519917477945	0.313627097381214
GH30	CAG-390	2	0	0.0313627097381214
GH30	CAG-41	35	1.22304265393049	0.548847420417124
GH30	CAG-417	1		0.0156813548690607
GH30	CAG-448	4	0	0.0627254194762428
GH30	CAG-45	5	0	0.0784067743453034
GH30	CAG-452	15	0	0.23522032303591
GH30	CAG-460	2	0	0.0313627097381214
GH30	CAG-475	2		0.0313627097381214
GH30	CAG-485	50	0.419058177461747	0.784067743453034
GH30	CAG-488	3	0	0.0470440646071821
GH30	CAG-492	1		0.0156813548690607
GH30	CAG-510	1		0.0156813548690607
GH30	CAG-533	1		0.0156813548690607
GH30	CAG-791	21	0.223606797749979	0.329308452250274
GH30	CAG-83	24	0.410391340834062	0.376352516857456
GH30	CAG-841	5	0.5	0.0784067743453034
GH30	CAG-873	57	0.474137323515443	0.893837227536459
GH30	CAG-95	5	0	0.0784067743453034
GH30	CAG-964	2	0	0.0313627097381214
GH30	Cloacibacillus	1		0.0156813548690607
GH30	Clostridium	5	0.5	0.0784067743453034
GH30	Clostridium_AI	16	0.258198889747161	0.250901677904971
GH30	Clostridium_E	4		0.0627254194762428
GH30	Clostridium_M	1		0.0156813548690607
GH30	Clostridium_Q	5	0	0.0784067743453034
GH30	COE1	1		0.0156813548690607
GH30	Collinsella	1		0.0156813548690607
GH30	Coprococcus	1		0.0156813548690607
GH30	Corynebacterium	1		0.0156813548690607
GH30	Dorea	130	0.248556324761721	2.03857613297789
GH30	DTU024	23	0.418853908291695	0.360671161988396
GH30	Duncaniella	73	0.376913109434379	1.14473890544143
GH30	Eisenbergiella	10	0.577350269189626	0.156813548690607
GH30	Enterobacter	1		0.0156813548690607
GH30	Enterococcus	1		0.0156813548690607
GH30	Enterococcus_D	1		0.0156813548690607
GH30	ER4	10	0	0.156813548690607
GH30	Erysipelatoclostridium	16	0	0.250901677904971
GH30	Escherichia	10	0.333333333333333	0.156813548690607
GH30	Eubacterium	3		0.0470440646071821
GH30	Eubacterium_A	1		0.0156813548690607
GH30	Eubacterium_E	6	0.577350269189626	0.0940881292143641
GH30	Eubacterium_F	11	0.316227766016838	0.172494903559668
GH30	Eubacterium_G	3	0	0.0470440646071821
GH30	Eubacterium_H	107	0.290280159514536	1.67790497098949
GH30	Eubacterium_Q	2	0	0.0313627097381214
GH30	Eubacterium_R	421	0.617199495482737	6.60185039987455
GH30	F23-B02	4	0.577350269189626	0.0627254194762428
GH30	Faecalibacterium	15	0	0.23522032303591
GH30	Faecalicatena	23	0.366347548532523	0.360671161988396
GH30	Fibrobacter_A	2		0.0313627097381214
GH30	Firm-04	2		0.0313627097381214
GH30	Firm-11	2	0	0.0313627097381214
GH30	Flavonifractor	1		0.0156813548690607
GH30	Fournierella	1		0.0156813548690607
GH30	Gemmiger	6	0.447213595499958	0.0940881292143641
GH30	HUN007	5	0.577350269189626	0.0784067743453034
GH30	Hungatella	2	0	0.0313627097381214
GH30	Intestinimonas	19	0.332105582077536	0.297945742512153
GH30	K10	1		0.0156813548690607
GH30	Lachnospira	3	0	0.0470440646071821
GH30	Lactobacillus	12	0.301511344577764	0.188176258428728
GH30	Lactobacillus_B	5	0.5	0.0784067743453034
GH30	Lactobacillus_C	1		0.0156813548690607
GH30	Lactobacillus_H	11	0.316227766016838	0.172494903559668
GH30	Lawsonibacter	3	0	0.0470440646071821
GH30	Massilimaliae	108	0.409014954595436	1.69358632585855
GH30	Megasphaera	1		0.0156813548690607
GH30	Methanobrevibacter_A	1		0.0156813548690607
GH30	Muribaculum	2	0	0.0313627097381214
GH30	Negativibacillus	3	0.707106781186548	0.0470440646071821
GH30	NK3B98	3	0	0.0470440646071821
GH30	Oscillibacter	2	0	0.0313627097381214
GH30	Parabacteroides	173	0.612695816428967	2.7128743923475
GH30	Pauljensenia	1		0.0156813548690607
GH30	PeH17	1		0.0156813548690607
GH30	Prevotella	1535	0.734364145323886	24.0708797240082
GH30	Pseudoscardovia	1		0.0156813548690607
GH30	RC9	569	0.292668819928341	8.92269092049553
GH30	RF16	29	0.266880256341812	0.45475929120276
GH30	Romboutsia	1		0.0156813548690607
GH30	Roseburia	54	0.551733334891708	0.846793162929277
GH30	RUG306	1		0.0156813548690607
GH30	Ruminiclostridium_E	1		0.0156813548690607
GH30	Ruminococcus	3	0	0.0470440646071821
GH30	Ruminococcus_A	15	0.375533808099405	0.23522032303591
GH30	Ruminococcus_C	9	0.487950036474267	0.141132193821546
