date,species,cor,pval,padj,correlation_tested
t6,CAG-196 sp002102975,0.0675642816897854,0.699763105745241,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-217 sp000436335,0.211390067310512,0.222838352400865,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-245 sp000435175,0.0429310623676645,0.738315244708602,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-267 sp002353835,-0.00100560048333302,0.997658754210667,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-269 sp000431335,-0.227318316261381,0.0643187090381597,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-269 sp001916005,-0.0273312269796521,0.890196905704065,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-269 sp001916035,-0.0820979398522227,0.754095135499587,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-269 sp001916055,0.100998367482384,0.430922712384158,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-269 sp001916065,-0.119137278973991,0.36458899304754,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-269 sp002372935,-0.00436545777261107,0.983848229444982,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-269 sp003518755,0.146959025070549,0.63187178768988,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-269 sp003525075,0.0183746161710035,0.885412140154235,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-272 sp000433515,0.421130224122721,0.0360394521905258,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-273 sp003507395,0.0353443317516272,0.861065034552589,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-273 sp003534295,-0.0452843657651442,0.781423889705819,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-279 sp000437795,0.0213963079534747,0.867805866789539,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-302 sp000431795,0.0537962277062147,0.719492253748161,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-302 sp001916775,-0.0914684869198702,0.461634981873997,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-349 sp003539515,-0.0606955555403697,0.642168342905123,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-390 sp003523225,0.142095277099556,0.363377463783662,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-41 sp900066215,-0.33645200522913,0.311689180637412,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-417 sp000432835,0.045816548284941,0.861387544739139,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-417 sp002477275,0.286420365681991,0.131980799059347,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-433 sp000433675,0.300301086241497,0.0340974024897419,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-45 sp002299665,-0.086899773819016,0.484399723824238,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-45 sp900315735,-0.330737872066265,0.293694666032937,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-451 sp000438295,0.026646893453482,0.85578271967145,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-452 sp000434035,-0.141212310793483,0.299216367480784,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-460 sp000437315,-0.00387985127964727,0.977149022513898,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-465 sp000433135,-0.288872843869977,0.277874680162738,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-465 sp000433755,0.185939463970166,0.407395034081406,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-485 sp000437495,-0.00467350298638869,0.982708652498266,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-485 sp001701295,-0.00464536442161728,0.987425305605088,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-485 sp002361155,0.172019027602476,0.410953413498472,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-485 sp900321585,0.213012344744872,0.199132141518146,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-488 sp000434055,-0.00739923013626248,0.960191935472783,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-488 sp002449395,-0.0316989373575807,0.870332681572898,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-492 sp000434335,-0.015948304389138,0.953253511250672,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-510 sp000434615,-0.429779685647273,0.10984729773267,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-533 sp000434495,-0.0439338383690961,0.730312388448304,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-533 sp002438065,-0.00385406061448222,0.978586360958768,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-536 sp900314505,-0.0923691272774979,0.519138127084657,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-56 sp900066615,-0.151175413988155,0.536714069125359,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-594 sp000434835,0.163395540498131,0.193417145686787,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-603 sp900314525,0.100382188810012,0.756254767147327,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-605 sp000433255,0.00727109062295379,0.957584261537692,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-605 sp000433475,-0.231533255739148,0.0859838681898981,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-611 sp000434175,-0.196455685144467,0.265463303417091,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-628 sp003524085,-0.0401057981382112,0.870507606578468,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-710 sp000432595,-0.106549439939724,0.425996080471716,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-724 sp003524145,-0.0845771041941315,0.645350191896983,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-762 sp000432575,-0.244920858533376,0.260014202431707,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-791 sp000431495,-0.0433903449298541,0.727355308886097,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-83 sp000431575,0.30523380046374,0.0126977139939417,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-83 sp000435555,-0.215334975134435,0.121499619697137,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-83 sp000435975,0.109604702892815,0.594033115961506,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-83 sp001916855,-0.156682244666636,0.34082029950474,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-83 sp003487665,-0.138643185188787,0.25590872401362,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-83 sp003539495,-0.020757235376883,0.881568805275198,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-83 sp900313295,0.0653041177008798,0.61406506102582,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-841 sp000437375,0.17195463415524,0.468503790796229,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-841 sp002405565,0.0520963614682166,0.832255696501699,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-841 sp002479075,-0.0760166537932748,0.805046758159104,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-873 sp001689665,-0.0718399936586077,0.824417201644605,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-873 sp001701165,0.0514238367884765,0.815745333965818,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-873 sp002493945,-0.0355992498261867,0.85727672882515,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-877 sp000433455,-0.172179480871716,0.157159030819971,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-878 sp000432255,0.159801136351134,0.638823429051486,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-884 sp000433875,0.12843104175485,0.549787574867636,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-914 sp000437895,-0.0104311748183457,0.942684783740146,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-95 sp000436115,0.140301051408879,0.485181217713051,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-95 sp900066375,0.148762470526256,0.531349646295695,1,corr_SpeciesAbundance_with_Host_weight
t6,CAG-964_A sp002493755,0.0304078034493906,0.895899395123278,1,corr_SpeciesAbundance_with_Host_weight
t6,Campylobacter hyointestinalis_A,0.179085013738925,0.506927264672558,1,corr_SpeciesAbundance_with_Host_weight
t6,Campylobacter sp002139915,-0.231928958641488,0.116721560980989,1,corr_SpeciesAbundance_with_Host_weight
t6,Catenibacterium mitsuokai,-0.0637123556905103,0.602997385203505,1,corr_SpeciesAbundance_with_Host_weight
t6,Chlamydia suis,0.215918580101851,0.0816452153936171,1,corr_SpeciesAbundance_with_Host_weight
t6,Cloacibacillus porcorum,-0.0945583829556294,0.561659185621284,1,corr_SpeciesAbundance_with_Host_weight
t6,Clostridium sp000435835,-0.0422750211124705,0.732126118977003,1,corr_SpeciesAbundance_with_Host_weight
t6,Clostridium sp900317445,0.117194833220757,0.412776330183153,1,corr_SpeciesAbundance_with_Host_weight
t6,Clostridium_AI sp002297865,0.139076572321852,0.594484641595396,1,corr_SpeciesAbundance_with_Host_weight
t6,Clostridium_M clostridioforme,0.0684384439910474,0.705108224987325,1,corr_SpeciesAbundance_with_Host_weight
t6,Clostridium_M sp001304855,0.00232305289807263,0.994591480334491,1,corr_SpeciesAbundance_with_Host_weight
t6,Clostridium_P perfringens,0.181169455498957,0.396878988703908,1,corr_SpeciesAbundance_with_Host_weight
t6,Clostridium_P ventriculi,-0.012243081550852,0.929308495013671,1,corr_SpeciesAbundance_with_Host_weight
t6,Clostridium_Q saccharolyticum,0.455956947324337,0.158687728795599,1,corr_SpeciesAbundance_with_Host_weight
t6,Clostridium_Q sp003024715,0.213286646197986,0.484148313499302,1,corr_SpeciesAbundance_with_Host_weight
t6,Clostridium_Q symbiosum,0.111897347600389,0.743249603720783,1,corr_SpeciesAbundance_with_Host_weight
t6,COE1 sp001916965,0.0243454404042955,0.926105367851988,1,corr_SpeciesAbundance_with_Host_weight
t6,Collinsella aerofaciens,-0.207529067569203,0.330525801469157,1,corr_SpeciesAbundance_with_Host_weight
t6,Collinsella bouchesdurhonensis,0.109474795423953,0.501297507210495,1,corr_SpeciesAbundance_with_Host_weight
t6,Collinsella sp002391315,-0.000890177180016466,0.994207984041216,1,corr_SpeciesAbundance_with_Host_weight
t6,Coprococcus_A catus,0.201828009228975,0.0988420508135778,1,corr_SpeciesAbundance_with_Host_weight
t6,Coprococcus_B comes,0.461136735949677,0.030766557128851,1,corr_SpeciesAbundance_with_Host_weight
t6,Corynebacterium stationis,-0.000941310258381485,0.994878360654248,1,corr_SpeciesAbundance_with_Host_weight
t6,Corynebacterium xerosis,0.0426092656312153,0.74020736605552,1,corr_SpeciesAbundance_with_Host_weight
t6,D5 sp900113995,0.670555961791286,0.0170052568568834,1,corr_SpeciesAbundance_with_Host_weight
t6,Denitrobacterium detoxificans,-0.0567443541779609,0.731511580055757,1,corr_SpeciesAbundance_with_Host_weight
t6,Desulfovibrio piger,-0.111187303473429,0.477812706397055,1,corr_SpeciesAbundance_with_Host_weight
t6,Desulfovibrio sp000403945,-0.28891897489561,0.192210550465071,1,corr_SpeciesAbundance_with_Host_weight
t6,Desulfovibrio sp900319575,-0.184126646796201,0.40033569391949,1,corr_SpeciesAbundance_with_Host_weight
t6,Dialister sp000434475,0.0777208616565549,0.591625527116817,1,corr_SpeciesAbundance_with_Host_weight
t6,Dialister succinatiphilus,-0.0468976704297213,0.754258702385168,1,corr_SpeciesAbundance_with_Host_weight
t6,Dietzia sp002441635,-0.187140704982814,0.560297045521741,1,corr_SpeciesAbundance_with_Host_weight
t6,Dorea formicigenerans,0.130251704524353,0.286090053357643,1,corr_SpeciesAbundance_with_Host_weight
t6,Dorea longicatena,0.15338627299287,0.211734321359955,1,corr_SpeciesAbundance_with_Host_weight
t6,Dorea longicatena_B,0.106229340327567,0.508587542049781,1,corr_SpeciesAbundance_with_Host_weight
t6,Dorea scindens,0.0359778327154143,0.816650955587382,1,corr_SpeciesAbundance_with_Host_weight
t6,Dorea sp000433215,0.324836622057175,0.105416195454599,1,corr_SpeciesAbundance_with_Host_weight
t6,Dorea sp900066765,0.396215685020415,0.0368624604939742,1,corr_SpeciesAbundance_with_Host_weight
t6,DTU089_A sp002440045,0.17258958503781,0.466838017972941,1,corr_SpeciesAbundance_with_Host_weight
t6,Enterococcus faecalis,-0.115532036951335,0.658814171249702,1,corr_SpeciesAbundance_with_Host_weight
t6,Enterococcus_B hirae,-0.0107840891506423,0.948764250427964,1,corr_SpeciesAbundance_with_Host_weight
t6,Enterococcus_E cecorum,-0.16741775048713,0.351721985562794,1,corr_SpeciesAbundance_with_Host_weight
t6,ER4 sp000765235,0.0206327111138828,0.87353276663917,1,corr_SpeciesAbundance_with_Host_weight
t6,ER4 sp003522105,-0.1292621216003,0.320779727809134,1,corr_SpeciesAbundance_with_Host_weight
t6,ER4 sp900317525,-0.141919412008239,0.255666120720482,1,corr_SpeciesAbundance_with_Host_weight
t6,Erysipelatoclostridium sp000752095,-0.0463880778343635,0.814676481810874,1,corr_SpeciesAbundance_with_Host_weight
t6,Escherichia flexneri,-0.0143194569679513,0.907733407048723,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium callanderi,-0.546954060625465,0.010290451425976,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_A pyruvativorans,0.0129762792934449,0.930245373757027,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_E hallii,-0.0456296195696248,0.745607535073599,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_E hallii_A,0.056542341754752,0.654606497200386,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_E sp002161065,-0.120395834808058,0.724382284029627,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_E sp900016875,0.556642158987228,0.0311444730107487,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_F sp002431395,-0.223033664901414,0.485940648193986,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_F sp003491505,0.112676625969069,0.539217797308088,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_H cellulosolvens,0.131997441180464,0.579074112408097,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_H sp002394235,0.0953932184706848,0.56888022267513,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_H sp003488475,0.173679281844563,0.376767202621893,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_H sp900314295,0.0839570395752065,0.64778234228907,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_H sp900317175,-0.172310912502593,0.612414480122645,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_Q sp900314445,0.0697554567461892,0.67730402448089,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_R coprostanoligenes,0.137941234185947,0.258347163020876,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_R sp000434995,0.0818318156970716,0.763200576732866,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_R sp000436835,0.0161622760051526,0.962382301674509,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_R sp003526845,-0.0210915057637278,0.927695473073216,1,corr_SpeciesAbundance_with_Host_weight
t6,Eubacterium_S uniforme,0.282589796325396,0.161883227055931,1,corr_SpeciesAbundance_with_Host_weight
t6,F082 sp900315175,0.0712581502781285,0.771901404191467,1,corr_SpeciesAbundance_with_Host_weight
t6,F23-B02 sp000431075,-0.0456214401286817,0.7182018236278,1,corr_SpeciesAbundance_with_Host_weight
t6,F23-B02 sp001916715,0.0383226024045744,0.809592197125639,1,corr_SpeciesAbundance_with_Host_weight
t6,F23-B02 sp002314685,-0.236660554127459,0.113302024260815,1,corr_SpeciesAbundance_with_Host_weight
t6,F23-B02 sp002472405,-0.232541836475057,0.0563541307616834,1,corr_SpeciesAbundance_with_Host_weight
t6,Faecalibacterium prausnitzii_C,0.0825990749845244,0.580970928524521,1,corr_SpeciesAbundance_with_Host_weight
t6,Faecalibacterium prausnitzii_D,-0.0602456117115144,0.622901552262519,1,corr_SpeciesAbundance_with_Host_weight
t6,Faecalibacterium prausnitzii_E,0.136983249515205,0.261700341900848,1,corr_SpeciesAbundance_with_Host_weight
t6,Faecalibacterium prausnitzii_G,0.0201750024803371,0.900364707582417,1,corr_SpeciesAbundance_with_Host_weight
t6,Faecalibacterium prausnitzii_K,-0.135113999077249,0.592962238706359,1,corr_SpeciesAbundance_with_Host_weight
t6,Faecalibacterium sp002160895,0.176677461726845,0.240164788665235,1,corr_SpeciesAbundance_with_Host_weight
t6,Faecalibacterium sp003449675,0.194440846874518,0.123656983150704,1,corr_SpeciesAbundance_with_Host_weight
t6,Faecalicatena faecis,0.231989366687873,0.0720120660274225,1,corr_SpeciesAbundance_with_Host_weight
t6,Faecalicatena gnavus,-0.00310702901968724,0.989051330009973,1,corr_SpeciesAbundance_with_Host_weight
t6,Faecalicatena sp002320245,0.020120540107881,0.943260506103868,1,corr_SpeciesAbundance_with_Host_weight
t6,Faecalicatena sp900066545,0.184041089489084,0.511440780104534,1,corr_SpeciesAbundance_with_Host_weight
t6,Fibrobacter_A intestinalis,-0.00739791038255804,0.98179553336766,1,corr_SpeciesAbundance_with_Host_weight
t6,Firm-10 sp001603025,0.0871233053144012,0.483272273057339,1,corr_SpeciesAbundance_with_Host_weight
t6,Flavonifractor sp002159175,0.079563741164469,0.746105033301106,1,corr_SpeciesAbundance_with_Host_weight
t6,Fusicatenibacter saccharivorans,-0.0712498431427986,0.566672625212059,1,corr_SpeciesAbundance_with_Host_weight
t6,GCA-900066135 sp900066135,0.20016875429498,0.104354199780029,1,corr_SpeciesAbundance_with_Host_weight
t6,GCA-900066995 sp900291955,-0.315478207171245,0.317854443175151,1,corr_SpeciesAbundance_with_Host_weight
t6,Gemmiger formicilis,-0.00763095948884011,0.950379371311878,1,corr_SpeciesAbundance_with_Host_weight
t6,Gemmiger sp003476825,-0.10461145149401,0.392305682303401,1,corr_SpeciesAbundance_with_Host_weight
t6,Gemmiger variabile,-0.152781896041253,0.24799701229476,1,corr_SpeciesAbundance_with_Host_weight
t6,Gordonibacter massiliensis,0.180722034623323,0.420911162975892,1,corr_SpeciesAbundance_with_Host_weight
t6,Holdemanella biformis,0.0262696235535536,0.830342481754446,1,corr_SpeciesAbundance_with_Host_weight
t6,Holdemanella sp002299315,-0.0876477318824614,0.473907434698313,1,corr_SpeciesAbundance_with_Host_weight
t6,Hungatella effluvii,0.175408465695048,0.500698916924374,1,corr_SpeciesAbundance_with_Host_weight
t6,Intestinibacter bartlettii,-0.14590014852677,0.417845704317099,1,corr_SpeciesAbundance_with_Host_weight
t6,Intestinimonas butyriciproducens,-0.160009245304274,0.262027890072019,1,corr_SpeciesAbundance_with_Host_weight
t6,Intestinimonas massiliensis,0.0117162146934588,0.948403720737815,1,corr_SpeciesAbundance_with_Host_weight
t6,KLE1615 sp900066985,0.0334908081529957,0.796088448448975,1,corr_SpeciesAbundance_with_Host_weight
t6,Lachnospira rogosae,0.346486951350695,0.224897786560942,1,corr_SpeciesAbundance_with_Host_weight
t6,Lachnospira sp900316325,-0.0548822277942668,0.696303099977588,1,corr_SpeciesAbundance_with_Host_weight
t6,Lactobacillus amylovorus,0.16944259791176,0.163961737716683,1,corr_SpeciesAbundance_with_Host_weight
t6,Lactobacillus crispatus,0.045896845059788,0.751624537354911,1,corr_SpeciesAbundance_with_Host_weight
t6,Lactobacillus delbrueckii,0.0581795762871848,0.76007604900962,1,corr_SpeciesAbundance_with_Host_weight
t6,Lactobacillus delbrueckii_A,0.1337971380404,0.312362285114076,1,corr_SpeciesAbundance_with_Host_weight
t6,Lactobacillus johnsonii,0.253445515798287,0.0356184937200059,1,corr_SpeciesAbundance_with_Host_weight
t6,Lactobacillus_B salivarius,0.1146843914432,0.458523040167054,1,corr_SpeciesAbundance_with_Host_weight
t6,Lactobacillus_H mucosae,0.316826288145661,0.00847918928391825,1,corr_SpeciesAbundance_with_Host_weight
t6,Lactobacillus_H reuteri,0.240071077603238,0.0469324164272322,1,corr_SpeciesAbundance_with_Host_weight
t6,Lactobacillus_H sp002299975,0.118834964805167,0.431521814461055,1,corr_SpeciesAbundance_with_Host_weight
t6,Lactobacillus_H vaginalis,0.132555146682953,0.348874235482679,1,corr_SpeciesAbundance_with_Host_weight
t6,Lawsonibacter sp000177015,0.297726747618959,0.0421032627950246,1,corr_SpeciesAbundance_with_Host_weight
t6,Lawsonibacter sp002161175,0.233315753295991,0.384490378872525,1,corr_SpeciesAbundance_with_Host_weight
t6,Libanicoccus massiliensis,0.0327086026050531,0.871337634576143,1,corr_SpeciesAbundance_with_Host_weight
t6,Marseille-P3106 sp900169975,-0.118892299948653,0.727710559431282,1,corr_SpeciesAbundance_with_Host_weight
t6,Marvinbryantia sp900066075,0.227538857660784,0.0600677485815143,1,corr_SpeciesAbundance_with_Host_weight
t6,Megasphaera elsdenii,0.0249462291042127,0.838771664386976,1,corr_SpeciesAbundance_with_Host_weight
t6,Methanobrevibacter_A gottschalkii,-0.255395551083171,0.0551863101402619,1,corr_SpeciesAbundance_with_Host_weight
t6,Methanobrevibacter_A smithii,0.0447772856194348,0.714860357981377,1,corr_SpeciesAbundance_with_Host_weight
t6,Methanomethylophilus alvus,0.139017605202983,0.51708506991615,1,corr_SpeciesAbundance_with_Host_weight
t6,Mitsuokella jalaludinii,-0.0775768734217227,0.54562502156864,1,corr_SpeciesAbundance_with_Host_weight
t6,Mitsuokella multacida,-0.175831007984551,0.253588694987892,1,corr_SpeciesAbundance_with_Host_weight
t6,Mogibacterium sp002299625,-0.0168465474105502,0.890721634582298,1,corr_SpeciesAbundance_with_Host_weight
t6,Mogibacterium sp900315485,0.277373610004058,0.23641707052047,1,corr_SpeciesAbundance_with_Host_weight
t6,Mogibacterium sp900315625,-0.22297982568539,0.227920462801441,1,corr_SpeciesAbundance_with_Host_weight
t6,OEMS01 sp900199405,0.0106181597205643,0.932038681939728,1,corr_SpeciesAbundance_with_Host_weight
t6,Olsenella_B sp900111695,-0.148295176295023,0.489219450428147,1,corr_SpeciesAbundance_with_Host_weight
t6,Olsenella_C umbonata,-0.227876908062267,0.127728526444633,1,corr_SpeciesAbundance_with_Host_weight
t6,Olsenella_E sp002440065,0.00272524719575496,0.982948662831737,1,corr_SpeciesAbundance_with_Host_weight
t6,Olsenella_E sp003150175,-0.223048873723837,0.0814082149772952,1,corr_SpeciesAbundance_with_Host_weight
t6,Oribacterium sp002431355,-0.060924877713214,0.635261982580231,1,corr_SpeciesAbundance_with_Host_weight
t6,Oscillibacter sp001916835,0.147973663642444,0.295149842580699,1,corr_SpeciesAbundance_with_Host_weight
t6,Oscillibacter sp900066435,0.0479264792049496,0.697936210257632,1,corr_SpeciesAbundance_with_Host_weight
t6,Oscillibacter sp900115635,0.468850920068449,0.106062574509785,1,corr_SpeciesAbundance_with_Host_weight
t6,Oxalobacter formigenes_B,-0.324326155209283,0.220372640394807,1,corr_SpeciesAbundance_with_Host_weight
t6,Parabacteroides distasonis,-0.00915631937215474,0.949679987118878,1,corr_SpeciesAbundance_with_Host_weight
t6,Parabacteroides sp000436495,-0.463853248443988,0.0947819952635412,1,corr_SpeciesAbundance_with_Host_weight
t6,PeH17 sp000435055,0.0945672806690657,0.509199550936352,1,corr_SpeciesAbundance_with_Host_weight
t6,PeH17 sp001940845,-0.0260646094643312,0.878296525708067,1,corr_SpeciesAbundance_with_Host_weight
t6,Phascolarctobacterium_A succinatutens,0.0393489485897428,0.748202835856191,1,corr_SpeciesAbundance_with_Host_weight
t6,Phil1 sp001940855,-0.0195566853712675,0.874225320784728,1,corr_SpeciesAbundance_with_Host_weight
t6,Polynucleobacter rarus,0.176586413677113,0.350577352515763,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella bryantii,0.422629576693782,0.0500503131233227,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella copri,0.00117255586631091,0.992370710473911,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella copri_A,0.0722882306408612,0.557996753994561,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp000434515,-0.00158810410977505,0.989823606048862,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp000434975,0.00465120293254852,0.9699716052334,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp000436035,0.0328868973251341,0.809851702428422,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp000436915,-0.103311947357209,0.398245223694312,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp000834015,0.00452934137373465,0.970535738263785,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002251245,0.000701100200872571,0.99594670851903,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002251295,-0.00898921639331076,0.941561535044931,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002251365,-0.0587318945979197,0.636853912841707,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002251385,-0.0847459824010391,0.502095809602445,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002251435,-0.0390463323743846,0.750075871487452,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002265625,-0.00788888775812233,0.977739530159649,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002299275,0.283602603049047,0.0396008548210337,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002299635,-0.0195216983373995,0.929550945888639,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002300055,0.0229694030702136,0.858183726996213,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002350805,0.0460841782369918,0.875689133719208,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002394385,-0.303565046073501,0.364141044349744,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp002409785,-0.0440151935292995,0.801766153238137,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp900290275,-0.0289819448873521,0.829018588029587,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp900313215,-0.104555685783396,0.418665884624963,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp900315955,0.150740367500119,0.591787794591687,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella sp900322035,-0.341223150366541,0.120154636807551,1,corr_SpeciesAbundance_with_Host_weight
t6,Prevotella stercorea,-0.21780830903172,0.496477061575603,1,corr_SpeciesAbundance_with_Host_weight
t6,Pseudoflavonifractor capillosus,-0.58607053532012,0.0452199326312784,1,corr_SpeciesAbundance_with_Host_weight
t6,Pseudoscardovia suis,0.351597515186151,0.128469460945395,1,corr_SpeciesAbundance_with_Host_weight
t6,QAMX01 sp003149835,-0.118167995656706,0.609947320375412,1,corr_SpeciesAbundance_with_Host_weight
t6,RC9 sp000431015,0.0244430267032339,0.851672713230506,1,corr_SpeciesAbundance_with_Host_weight
t6,RC9 sp000432515,-0.0625024977051802,0.69050581945266,1,corr_SpeciesAbundance_with_Host_weight
t6,RC9 sp000432655,-0.0864959207053091,0.479759647721545,1,corr_SpeciesAbundance_with_Host_weight
t6,RC9 sp000433355,0.0076301652142692,0.950758492361101,1,corr_SpeciesAbundance_with_Host_weight
t6,RC9 sp000434935,0.0657407721736665,0.591482676048168,1,corr_SpeciesAbundance_with_Host_weight
t6,RC9 sp000435075,-0.153219502158072,0.238437129455629,1,corr_SpeciesAbundance_with_Host_weight
t6,RC9 sp001915575,-0.219920198036362,0.146614396603761,1,corr_SpeciesAbundance_with_Host_weight
t6,RC9 sp002314885,-0.124450328522928,0.469576505917213,1,corr_SpeciesAbundance_with_Host_weight
t6,RC9 sp002438635,-0.0403805937161823,0.769742754647692,1,corr_SpeciesAbundance_with_Host_weight
t6,RC9 sp002439805,-0.126525897056866,0.462140692697385,1,corr_SpeciesAbundance_with_Host_weight
